# vivaID,ra,dec,freqSTR,freqPDM,freqLSG,ksAmpl,jmhPnt,kFi2,faPcorrelation2,wesenheit,jAperMag3,ksAperMag3,flagNfreq,flagFbias6,flagFbias7,upload_RA,upload_Dec,varType
#
# Results of Query: Database VVVDR4 06/02/20 23:15
# select viva.vivaID,viva.ra,viva.dec,viva.freqSTR,viva.freqPDM,
# viva.freqLSG,(v.ksMaxMag-v.ksMinMag) as ksAmpl,s.jmhPnt,viva.kFi2,
# viva.faPcorrelation2,CASE WHEN (s.ksAperMag3>0 and s.jAperMag3>0 and 
# s.ksAperMag3<25 and s.jAperMag3<25) THEN (s.ksAperMag3 - 
# 0.686*(s.jAperMag3-s.ksAperMag3)) ELSE -9.9999999e8 END as wesenheit,
# s.jAperMag3,s.ksAperMag3,flagNfreq,flagFbias6,flagFbias7, u.upload_RA,
#  u.upload_Dec, u.varType from vvvVivaCatalogue as viva,vvvVariability 
# as v,vvvSource as s,#userTable as u  where v.sourceID=viva.vivaID and 
# v.ksMinMag>0. and v.ksnGoodObs>40 and viva.faPcorrelation2 > 0 and 
# s.sourceID=v.sourceID and v.sourceID=u.sourceID
# Column Headers at start of file AND below
#
# vivaID,ra,dec,freqSTR,freqPDM,freqLSG,ksAmpl,jmhPnt,kFi2,faPcorrelation2,wesenheit,jAperMag3,ksAperMag3,flagNfreq,flagFbias6,flagFbias7,upload_RA,upload_Dec,varType
        515588351037,    +271.0856037,     -31.9620102,      +1.0089796,     +22.1776190,      +0.9874588,     +1.330854,     +0.060108,      +1.0000000,      +0.8681980,     +11.1217499,    +11.702150,    +11.357904,     2,     2,     1,    +271.0856250,     -31.9620000,OSARG
        515591028897,    +268.1678845,     -32.7499753,     +24.3802866,     +26.3838330,     +26.3836964,     +0.760110,     +0.601615,      +1.0000000,      +0.9174230,     +10.1361704,    +11.504346,    +10.692854,     3,   114,    74,    +268.1678750,     -32.7499700,OSARG
        515591111518,    +267.9751002,     -32.5083586,      +1.6081718,     +29.4350256,      +2.9850975,     +0.617427,     +0.875877,      +1.0000000,      +0.8681980,      +9.9733114,    +11.910532,    +10.761528,     2,    10,     1,    +267.9751250,     -32.5083900,OSARG
        515591750471,    +268.2498814,     -31.5764725,     +12.9375653,      +4.3349270,     +14.2168828,     +0.382636,     +0.925421,      +0.9000000,      +0.7512460,      +9.6865082,    +11.917090,    +10.594088,     2,   103,    65,    +268.2498750,     -31.5764700,OSARG
        515591751826,    +268.2287329,     -31.5628518,     +12.2706658,      +0.9574034,      +0.9574034,     +0.894156,     +0.608501,      +0.9166670,      +0.8098080,      +9.7163191,    +11.190016,    +10.315937,     2,     1,     1,    +268.2287500,     -31.5628300,OSARG
        515591818335,    +268.2488610,     -31.4634636,     +26.3713752,     +25.6604347,     +25.6603062,     +0.263774,     +1.045296,      +0.8095240,      +0.7463960,      +9.7724895,    +12.168297,    +10.747296,     4,    47,     5,    +268.2488750,     -31.4634400,OSARG
        515591858187,    +268.4959899,     -31.5245735,     +26.7982663,     +27.8965735,     +13.6610740,     +0.382829,     +0.595791,      +0.8888890,      +0.8500000,     +10.3695335,    +11.757077,    +10.934097,     5,    24,     5,    +268.4960000,     -31.5245800,OSARG
        515594074071,    +258.5895055,     -32.2025635,      +0.0055504,      +1.8176038,      +6.8671147,     +1.378252,     -0.030694,      +1.0000000,      +0.9524920,     +10.7729778,    +11.658241,    +11.133174,     2,   124,     8,    +258.5895000,     -32.2025600,OSARG
        515599903030,    +268.8964868,     -32.7695231,     +14.8068079,     +13.6831346,      +3.9425741,     +2.020862, -9.999995E008,      +1.0000000,      +0.9524920,     +10.6136751,    +11.708796,    +11.059258,     1,     9,     4,    +268.8965000,     -32.7695300,OSARG
        515599971194,    +269.1174742,     -32.7098631,     +17.8569749,     +17.8571463,     +16.8539419,     +0.786466,     +0.401468,      +0.8750000,      +0.8681980,     +11.0137119,    +12.171253,    +11.484693,     5,    53,    29,    +269.1175000,     -32.7098600,OSARG
        515600079932,    +269.1978625,     -32.4942874,      +2.1525333,     +17.0454138,     +20.0074879,     +0.767691,     +0.274066,      +1.0000000,      +0.9524920,     +10.4597111,    +11.684742,    +10.958152,     2,    18,     1,    +269.1978750,     -32.4943100,  SRV
        515600344075,    +269.7953637,     -32.1803240,     +24.7564078,     +24.7564078,     +24.7564078,     +0.726842,     +0.537766,      +1.0000000,      +0.8901680,     +10.3165531,    +11.818770,    +10.927775,     5,    85,    25,    +269.7953750,     -32.1803300,OSARG
        515610268265,    +270.6211370,     -32.4738843,     +17.2663772,     +17.2662304,     +17.2662304,     +0.576326,     +0.328641,      +1.0000000,      +0.8213600,      +9.6131582,    +11.321622,    +10.308298,     4,   265,   150,    +270.6211250,     -32.4738600,OSARG
        515610933070,    +266.9911220,     -33.6173011,      +9.2034282,      +4.5763121,     +14.9472412,     +1.113178,     +0.264402,      +1.0000000,      +0.8500000,     +10.9166002,    +12.073169,    +11.387185,     2,    23,     7,    +266.9911250,     -33.6172800,OSARG
        515611084573,    +267.1549578,     -33.4694245,     +15.1837453,      +8.3286164,      +8.3286164,     +1.385222,     +0.207299,      +0.8750000,      +0.8681980,     +10.7297640,    +11.851732,    +11.186271,     3,     2,     2,    +267.1550000,     -33.4694400,OSARG
        515611094286,    +267.3609504,     -33.5587011,     +17.9343051,     +21.4450336,     +22.2932404,     +1.518194, -9.999995E008,      +1.0000000,      +0.8681980,     +10.6760492,    +11.666676,    +11.079116,     2,   150,    15,    +267.3610000,     -33.5586900,OSARG
        515611106380,    +266.9712302,     -33.3452315,     +18.7662544,     +23.7361576,     +23.6597739,     +1.879822,     -0.077643,      +0.8888890,      +0.8500000,     +10.7035379,    +11.694099,    +11.106578,     2,   121,    54,    +266.9712500,     -33.3452500,OSARG
        515611317694,    +267.8156430,     -33.4304642,      +0.4262181,     +13.4249831,     +13.4247613,     +0.712337,     +0.452645,      +1.0000000,      +0.7905350,     +10.2149553,    +11.653841,    +10.800409,     4,     5,     2,    +267.8156250,     -33.4304700,OSARG
        515611358506,    +267.7602634,     -33.3408209,     +13.6312944,     +28.1668790,     +23.9389283,     +1.264887, -9.999995E008,      +1.0000000,      +0.9524920,     +10.2673883,    +11.533296,    +10.782461,     1,    39,    20,    +267.7602500,     -33.3408300,OSARG
        515611397328,    +267.1798638,     -32.9901549,     +17.6366243,     +18.6369460,     +22.2360748,     +0.469956,     +0.925194,      +1.0000000,      +0.9524920,     +10.1772690,    +12.412384,    +11.086693,     1,    27,     2,    +267.1798750,     -32.9901700,OSARG
        515611451812,    +267.7796935,     -33.2054750,      +9.3083974,      +8.4795306,      +7.4798580,     +1.357091,     -0.084412,      +1.0000000,      +0.9524920,     +10.0877991,    +11.432044,    +10.634746,     2,   171,    33,    +267.7797500,     -33.2055300,OSARG
        515621219468,    +268.2403585,     -34.3906896,     +13.1049289,      +4.1200168,      +7.1917962,     +0.498923,     +0.629221,      +0.9166670,      +0.8098080,     +10.0955372,    +11.915515,    +10.836050,     2,     5,     2,    +268.2403750,     -34.3906700,OSARG
        515621658285,    +268.4298754,     -33.6186910,     +15.0368695,     +23.3597945,     +13.5778197,     +0.427059,     +0.513660,      +1.0000000,      +0.9174230,     +10.3791447,    +11.892661,    +10.994965,     3,    15,     8,    +268.4298750,     -33.6186900,OSARG
        515633237746,    +266.3687427,     -35.2540204,      +7.9712246,      +6.7254731,     +24.6104158,     +1.310102,     +0.117451,      +1.0000000,      +0.8500000,     +10.0568113,    +10.923526,    +10.409460,     3,   702,   494,    +266.3687500,     -35.2540000,OSARG
        515633853784,    +266.5018584,     -34.0784106,     +24.0848741,      +1.3960910,      +1.3958636,     +0.405704,     +0.776428,      +0.9166670,      +0.8098080,      +9.7457571,    +11.761303,    +10.565843,     2,     4,     1,    +266.5018750,     -34.0783900,OSARG
        515642144928,    +267.8152191,     -35.8032530,      +1.8032738,     +15.2243018,     +15.2243018,     +0.934970, -9.999995E008,      +1.0000000,      +0.8681980,     +10.5773125,    +11.290313,    +10.867418,     2,   225,    64,    +267.8152500,     -35.8032500,OSARG
        515557998259,    +270.8262631,     -30.1157129,     +18.8276938,      +1.2010031,     +11.2953760,     +1.119288,     +0.165664,      +0.8750000,      +0.8681980,     +10.8117590,    +11.779020,    +11.205318,     2,     4,     3,    +270.8262500,     -30.1157200,OSARG
        515558126170,    +270.9554703,     -29.9819505,      +1.2774653,     +19.4084959,      +8.8603484,     +0.297889,     +0.758779,      +1.0000000,      +0.8213600,     +10.7657604,    +12.452042,    +11.451875,     2,    87,     7,    +270.9555000,     -29.9819700,OSARG
        515558245819,    +271.1681476,     -29.9094060,      +8.5127225,     +28.7147084,     +24.3632956,     +0.809523,     +0.276439,      +1.0000000,      +0.9174230,     +10.7532701,    +11.891155,    +11.216253,     1,    71,    22,    +271.1681250,     -29.9092800,OSARG
        515559030466,    +267.9812462,     -31.0370234,      +5.4025466,      +8.9844680,      +8.9068907,     +0.675528,     +0.291377,      +1.0000000,      +0.9524920,     +10.0506210,    +11.251480,    +10.539227,     2,     3,     1,    +267.9812500,     -31.0370300,OSARG
        515559109672,    +268.1462262,     -30.9661348,     +20.1285424,     +13.8014395,      +4.3025864,     +0.367806,     +0.861484,      +1.0000000,      +0.9174230,      +9.9823866,    +11.940632,    +10.779158,     2,    74,     8,    +268.1462500,     -30.9661400,OSARG
        515559139872,    +267.8348237,     -30.7524569,     +15.7990273,     +23.6665889,      +4.5191612,     +0.365838,     +1.013451,      +0.8157890,      +0.6959990,      +9.9015093,    +12.175774,    +10.826862,     1,     1,     1,    +267.8348750,     -30.7524400,OSARG
        515559141408,    +268.0090851,     -30.8408308,      +0.7078860,     +18.8216708,     +13.5162084,     +0.443183,     +0.843649,      +1.0000000,      +0.8901680,      +9.9784985,    +12.008353,    +10.804406,     1,   114,    87,    +268.0091250,     -30.8408300,OSARG
        515559187985,    +268.3998632,     -30.9522174,     +28.8386546,      +6.8191148,      +8.5265077,     +0.235431,     +0.915850,      +0.8750000,      +0.8681980,     +10.1784782,    +12.381264,    +11.074748,     2,     5,     1,    +268.3998750,     -30.9521900,OSARG
        515559238173,    +267.8893656,     -30.6111885,     +17.4229833,     +23.0356057,     +23.0358163,     +0.934572,     +0.277803,      +0.8823530,      +0.7682820,     +10.6393805,    +11.942837,    +11.169731,     3,    81,    31,    +267.8893750,     -30.6111700,OSARG
        515559303615,    +267.8830604,     -30.4981317,      +1.0029921,     +14.0436155,      +4.6292284,     +1.511749,     -0.130296,      +0.6956520,      +0.6826980,     +10.7213993,    +11.483651,    +11.031545,     1,    24,     3,    +267.8831250,     -30.4981100,OSARG
        515559325658,    +267.9557351,     -30.4885699,     +27.5436876,     +13.6641749,     +13.6641749,     +0.806557, -9.999995E008,      +0.8333330,      +0.7337120,  -9.9999999E008, -9.999995E008,    +11.186192,     5,   280,   108,    +267.9557500,     -30.4885600,OSARG
        515559406149,    +267.9921280,     -30.3555526,     +23.1042568,     +27.5434770,     +27.5436876,     +1.081699,     +0.278064,      +0.9473680,      +0.7564740,     +10.5678759,    +11.627676,    +10.999087,     4,  8961,  6432,    +267.9921250,     -30.3555600,OSARG
        515559499750,    +268.0942938,     -30.2602781,     +27.9881322,     +27.6656366,     +27.6250377,     +1.149087,     +0.134658,      +1.0000000,      +0.9174230,     +10.4863291,    +11.485790,    +10.892990,     4,   237,    27,    +268.0942500,     -30.2602800,OSARG
        515559822584,    +268.1776331,     -29.7842956,      +0.1277734,     +20.1780639,     +20.1780639,     +0.143134,     +0.148326,      +0.7200000,      +0.6772790,     +12.7721634,    +13.189761,    +12.942076,     3,  8821,  8801,    +268.1776250,     -29.7842500,OSARG
        515559925053,    +268.0852596,     -29.5739543,     +13.2066845,      +2.3256534,     +10.2889832,     +0.278748,     +0.912963,      +0.7241380,      +0.7171260,      +9.6160307,    +12.008642,    +10.589537,     2,    92,    34,    +268.0852500,     -29.5738900,OSARG
        515565953827,    +261.9504856,     -29.7947600,     +19.8719115,      +6.5444117,     +19.8010362,     +0.723473,     +0.445868,      +1.0000000,      +0.9524920,      +9.4994755,    +11.359853,    +10.256426,     2,    38,     9,    +261.9505000,     -29.7947500,  SRV
        515567450116,    +272.7298546,     -30.6982992,      +1.3532339,      +4.6458765,     +19.6523804,     +0.321279,     +0.677945,      +0.7894740,      +0.7564740,     +10.9192734,    +12.402556,    +11.522792,     2,    42,    15,    +272.7298750,     -30.6983100,OSARG
        515569941450,    +269.0082423,     -31.4839354,     +10.4781330,      +8.7468758,     +26.9942546,     +0.411951,     +0.903666,      +1.0000000,      +0.7996150,     +10.0967970,    +12.018928,    +10.878874,     1,    93,    63,    +269.0082500,     -31.4839200,OSARG
        515570085345,    +268.9212369,     -31.1488898,      +0.9948555,     +27.8611884,     +22.8627591,     +1.162958,     +0.127887,      +1.0000000,      +0.8681980,     +10.9031639,    +11.696922,    +11.226129,     1,    90,    16,    +268.9212500,     -31.1488900,OSARG
        515570175560,    +268.8853423,     -30.9578157,      +4.9395814,     +28.0790550,     +27.6201775,     +1.130873,     +0.296161,      +0.8571430,      +0.7905350,     +10.9496717,    +11.682994,    +11.248046,     2,   497,   330,    +268.8853750,     -30.9578300,OSARG
        515570222404,    +268.9664995,     -30.9012136,     +15.0456096,     +22.9392201,     +15.0456096,     +0.976138,     +0.227781,      +0.9166670,      +0.8098080,     +10.8749199,    +11.743985,    +11.228525,     4,  1803,   272,    +268.9665000,     -30.9012200,OSARG
        515570246088,    +268.7655459,     -30.7539513,     +11.7963984,     +28.7197034,     +11.7963984,     +1.330214,     -0.083024,      +1.0000000,      +0.9174230,     +10.4624853,    +11.125917,    +10.732423,     4,    14,     2,    +268.7656250,     -30.7540800,OSARG
        515570307758,    +268.8448568,     -30.6753874,     +11.8901523,     +18.2000173,     +18.4311034,     +0.529920,     +0.947297,      +1.0000000,      +0.9174230,     +10.1299057,    +12.266672,    +10.999313,     2,    51,     3,    +268.8448750,     -30.6753900,OSARG
        515578697946,    +270.0607405,     -32.1881247,     +12.5631002,      +5.2559018,      +5.2560870,     +1.336978,     +0.153662,      +1.0000000,      +0.7905350,     +10.2145824,    +11.133010,    +10.588272,     2,    39,     3,    +270.0607500,     -32.1881100,OSARG
        515578701925,    +270.0643765,     -32.1814335,     +21.4625940,     +17.9245565,      +8.1254194,     +1.318600,     +0.298551,      +1.0000000,      +0.9524920,     +10.1828461,    +11.361967,    +10.662607,     3,    67,    18,    +270.0643750,     -32.1814200,OSARG
        515578778241,    +269.9486305,     -31.9556034,     +22.9518858,     +19.0287577,     +17.9544310,     +0.772044,     +0.330709,      +1.0000000,      +0.8901680,     +10.1556540,    +11.403639,    +10.663434,     4,    47,    15,    +269.9486250,     -31.9556100,OSARG
        515578842476,    +270.1846408,     -31.9359516,     +16.9933163,     +17.9963206,     +27.7868636,     +0.609736,     +0.499449,      +0.9000000,      +0.8346050,     +10.2356901,    +11.539787,    +10.766301,     2,   323,   198,    +270.1846250,     -31.9359400,OSARG
        515578924918,    +269.9918392,     -31.6721842,     +18.9713984,     +25.7258137,     +25.7260320,     +0.808908,     +0.341242,      +1.0000000,      +0.8500000,     +11.0888796,    +12.199502,    +11.540770,     4,   328,   211,    +269.9918750,     -31.6721700,OSARG
        515579075636,    +269.9089890,     -31.3213539,     +17.9259464,     +18.9001111,     +28.5861462,     +1.462199,     +0.298121,      +1.0000000,      +0.9524920,     +10.5003948,    +11.653710,    +10.969656,     2,   530,    31,    +269.9090000,     -31.3213600,OSARG
        515588195056,    +270.9766211,     -32.1293864,     +25.0550112,      +0.4569735,     +22.2599634,     +1.483548,     +0.004381,      +1.0000000,      +0.9524920,     +10.7949829,    +11.470880,    +11.069992,     1,    24,     2,    +270.9766250,     -32.1293600,OSARG
        515591610388,    +268.1531013,     -31.7538083,     +28.4292183,     +28.2299587,     +23.5007672,     +0.230821,     +0.963767,      +0.9000000,      +0.7512460,     +10.4588451,    +12.554903,    +11.311689,     1,   133,     8,    +268.1531250,     -31.7538300,OSARG
        515591751771,    +268.2008513,     -31.5479522,     +26.8512290,     +17.9601067,     +17.9602436,     +0.461336,     +0.786543,      +0.9500000,      +0.7512460,      +9.8555756,    +11.670132,    +10.593883,     2,  4155,  3803,    +268.2008750,     -31.5479200,OSARG
        515600084409,    +269.1478684,     -32.4587296,     +25.6362889,      +6.8181941,      +3.8909937,     +0.505653,     +0.538054,      +1.0000000,      +0.9524920,     +10.2715893,    +12.010386,    +10.979072,     1,    28,     3,    +269.1478750,     -32.4587500,OSARG
