# vivaID,ra,dec,freqSTR,freqPDM,freqLSG,ksAmpl,jmhPnt,kFi2,faPcorrelation2,wesenheit,jAperMag3,ksAperMag3,flagNfreq,flagFbias6,flagFbias7,asassnID,vartype
#
# Results of Query: Database VVVDR4 06/02/20 22:10
# select viva.vivaID,viva.ra,viva.dec,viva.freqSTR,viva.freqPDM,
# viva.freqLSG,(v.ksMaxMag-v.ksMinMag) as ksAmpl,s.jmhPnt,viva.kFi2,
# viva.faPcorrelation2,CASE WHEN (s.ksAperMag3>0 and s.jAperMag3>0 and 
# s.ksAperMag3<25 and s.jAperMag3<25) THEN (s.ksAperMag3 - 
# 0.686*(s.jAperMag3-s.ksAperMag3)) ELSE -9.9999999e8 END as wesenheit,
# s.jAperMag3,s.ksAperMag3,flagNfreq,flagFbias6,flagFbias7, u.asassnID, 
# u.vartype from vvvVivaCatalogue as viva,vvvVariability as v,vvvSource 
# as s,#userTable as u where v.sourceID=viva.vivaID and v.ksMinMag>0. 
# and v.ksnGoodObs>40 and viva.faPcorrelation2 > 0 and 
# s.sourceID=v.sourceID and v.sourceID=u.sourceID
# Column Headers at start of file AND below
#
# vivaID,ra,dec,freqSTR,freqPDM,freqLSG,ksAmpl,jmhPnt,kFi2,faPcorrelation2,wesenheit,jAperMag3,ksAperMag3,flagNfreq,flagFbias6,flagFbias7,asassnID,vartype
        515634437555,    +273.6274583,     -35.3933186,      +1.8275736,      +1.8275736,      +1.8275736,     +0.351010,     +0.317496,      +0.9103450,      +0.6247410,     +14.1008387,    +14.652382,    +14.325251,     5,     1,     1,AP57547125, SR
        515694810749,    +268.7624102,     -38.5461926,      +2.1089309,      +2.1089309,      +2.1089309,     +0.658074,     +0.220694,      +0.9756100,      +0.6905560,     +12.5616980,    +12.718957,    +12.625684,     5,     1,     1,    331491, SR
        515642350553,    +267.3135660,     -35.2064681,     +26.1782148,     +11.3077980,      +4.8100801,     +1.297036, -9.999995E008,      +0.8888890,      +0.8500000,     +10.9498682,    +11.446567,    +11.151965,     1,    12,     3,    495435, SR
        515642350553,    +267.3135660,     -35.2064681,     +26.1782148,     +11.3077980,      +4.8100801,     +1.297036, -9.999995E008,      +0.8888890,      +0.8500000,     +10.9498682,    +11.446567,    +11.151965,     1,    12,     3,    374715, SR
        515594077084,    +258.5616609,     -32.1766745,     +18.4921285,      +3.1867280,      +6.8698576,     +1.261261,     -0.007552,      +0.9230770,      +0.7996150,     +10.8149233,    +11.767317,    +11.202434,     2,    29,    11,    405797, SR
        515588799995,    +271.2681944,     -31.4281330,     +25.8221554,      +0.8392762,      +3.4668375,     +0.639813,     +0.576973,      +1.0000000,      +0.8681980,     +10.0414038,    +11.423364,    +10.603696,     1,    15,     1,    319981, SR
        515588527615,    +271.6057494,     -31.9624267,     +28.2648717,     +28.2648717,     +28.2648717,     +1.077103,     +0.088560,      +1.0000000,      +0.9174230,     +10.6480570,    +11.245729,    +10.891238,     5,   145,    20,AP27810791, SR
        515581675388,    +257.3942631,     -32.0761474,      +1.6717427,      +3.3435847,      +3.3435847,     +0.885868,     +0.430833,      +0.8666670,      +0.7823790,     +10.0890379,    +11.425110,    +10.632659,     4,   111,    34,    369829, SR
        515538991080,    +268.5253124,     -29.1265875,      +3.0081678,      +5.0136230,      +5.0137619,     +0.261643,     +0.867997,      +0.9230770,      +0.6941150,     +10.8972254,    +12.972385,    +11.741567,     3,  6460,   444,    237210, SR
        515526340902,    +270.3439085,     -28.4039165,     +20.4778292,     +28.5926627,      +8.5476020,     +1.133199,     +0.229045,      +0.7500000,      +0.7090990,     +10.9098692,    +11.825882,    +11.282577,     1,   166,    19,    320672, SR
        515504181910,    +270.9368675,     -27.5915849,      +1.0029622,      +2.0056108,      +2.0057968,     +0.343216,     +0.725924,      +0.9222220,      +0.6448680,     +12.1100187,    +13.746464,    +12.775856,     4,   212,    14,    219733, SR
        515482452660,    +271.8732278,     -26.3822155,     +17.4697143,     +24.3218390,     +18.9669537,     +1.287921,     +0.359025,      +0.8750000,      +0.8681980,      +9.8756237,    +11.563374,    +10.562336,     2,   423,     9,    221048, SR
        515725606688,    +257.6607919,     -43.0139175,     +26.1955798,     +28.0961391,     +25.7660796,     +1.294724,     +0.612116,      +0.9230770,      +0.7996150,     +10.0277691,    +12.839166,    +11.171671,     5,    37,     5,    408638, SR
        515534118568,    +261.4062256,     -29.1592999,     +28.6431905,     +29.8838455,     +29.8837098,     +0.551133,     +0.944339,      +0.7941180,      +0.7043490,      +9.9102793,    +12.182537,    +10.834816,     3,   504,   342,    387647, SR
        515526850159,    +270.5249692,     -28.4319975,     +14.1132756,     +29.9014746,     +29.9017209,     +1.617786,     +0.216938,      +0.7826090,      +0.7376630,     +10.7398567,    +11.794900,    +11.169133,     4,   328,    74,    316976, SR
        515526387111,    +270.5564687,     -28.4118628,     +27.8502348,     +15.8068666,     +15.8068666,     +0.941326,     +0.408078,      +0.8717950,      +0.6941150,     +10.8529186,    +12.342790,    +11.459118,     3,  4650,   257,    318035, SR
        515631874048,    +256.5647308,     -34.9293847,     +20.6622770,     +21.8155682,     +22.8153843,     +1.375616,     +0.047944,      +0.8750000,      +0.8681980,      +9.9150562,    +10.613433,    +10.199212,     4,    87,    14,    406173, SR
        515562667423,    +259.1241812,     -30.5289823,      +8.9755190,     +26.9214512,     +26.9214512,     +0.797065,     +0.253452,      +1.0000000,      +0.8346050,     +10.5163794,    +11.466750,    +10.903067,     4,  6385,  4477,AP52317381, SR
        515591240790,    +267.9150474,     -32.2578364,      +1.6546310,     +29.8143436,     +17.9602436,     +0.353982,     +0.880206,      +0.7931030,      +0.7171260,     +10.9571581,    +12.965395,    +11.774270,     1,  4155,  3803,    374017, SR
        515506072048,    +268.5604302,     -27.5263400,     +14.6570551,      +2.3546734,      +6.4938561,     +0.197970,     +0.211469,      +0.6666670,      +0.6283350,     +11.9874487,    +12.734062,    +12.291231,     1,    15,     1,    329913, SR
        515527534610,    +267.9212232,     -29.3153159,      +8.6117406,     +18.4235204,     +17.4206800,     +0.236201,     +0.508028,      +0.8461540,      +0.7265050,     +10.4713373,    +12.098339,    +11.133332,     4,    27,     3,    286790, SR
        515436512650,    +266.9511619,     -23.3289586,     +16.8988155,      +2.2576417,     +20.0350730,     +0.631010,     +0.626449,      +0.8235290,      +0.7682820,     +11.1865311,    +12.766224,    +11.829277,     1,   115,    43,    434823, SR
        515459082446,    +263.6103941,     -23.6606334,     +15.4514094,      +2.4131607,      +2.4130273,     +1.591390,     +0.062176,      +1.0000000,      +0.9524920,      +9.5463476,    +10.870065,    +10.084942,     2,     2,     2,AP29278068, SR
        515482937214,    +272.5150155,     -25.8607766,      +4.3406951,      +4.3406951,      +4.3408492,     +0.088179,     +0.343931,      +0.7802200,      +0.6443460,     +12.4012184,    +13.250752,    +12.746877,     4,     1,     1,    288295, SR
        515514310879,    +272.5458724,     -27.1770421,     +21.9388439,     +13.9474436,     +16.7909618,     +1.513912, -9.999995E008,      +1.0000000,      +0.9524920,      +9.9519281,    +11.085621,    +10.413205,     1,     6,     1,    226118, SR
        515523267111,    +274.0604178,     -28.5899171,      +2.7949778,      +2.7949778,      +2.7949778,     +0.161388,     +0.222312,      +0.8125000,      +0.6799040,     +13.8262005,    +14.397418,    +14.058618,     5,     1,     1,    215789, SR
        515526533091,    +270.7700917,     -28.1986693,      +0.0377646,      +2.0405522,      +2.0405522,     +0.607628,     +0.336064,      +1.0000000,      +0.9174230,     +10.6737480,    +11.838654,    +11.147725,     2,     3,     1,    324098, SR
        515529730134,    +275.2733493,     -29.0432091,      +2.3169929,      +2.3168572,      +2.3168572,     +0.570789,     +0.106655,      +0.9302330,      +0.6872490,     +15.1378088,    +15.407171,    +15.247407,     4,     1,     1,    509279, SR
        515548857689,    +270.2006001,     -29.2902550,      +0.6549464,      +0.6548043,      +0.6548043,     +0.521723,     +0.170634,      +1.0000000,      +0.7265050,     +11.0411320,    +11.814420,    +11.355767,     5,     1,     1,    289984, SR
        515567103676,    +271.9078182,     -30.8311225,      +1.6264383,      +1.6264383,      +1.6266136,     +0.393569,     +0.313805,      +0.9078950,      +0.6532370,     +13.4619722,    +14.409963,    +13.847691,     5,     1,     1,    222532, SR
        515579235656,    +270.1330650,     -31.1068020,      +0.1017571,      +0.1016244,      +0.1017571,     +0.352352,     +0.569016,      +0.9090910,      +0.7066700,     +11.0512238,    +12.259498,    +11.542847,     5,     1,     1,    292630, SR
        515602919258,    +266.0491498,     -33.3918466,      +0.0656670,      +0.0656670,      +0.0658061,     +0.767445,     +0.342578,      +1.0000000,      +0.7337120,     +10.5333376,    +11.707112,    +11.010923,     5,     1,     1,    365941, SR
        515612487482,    +274.9562602,     -33.5857860,      +1.9928985,      +1.9927632,      +1.9927632,     +0.311604,     +0.211996,      +0.8000000,      +0.6713560,     +14.9273100,    +15.383312,    +15.112848,     5,     1,     1,    419909, SR
        515621313571,    +268.4719724,     -34.3264284,     +26.7934636,      +2.6521568,      +5.3045152,     +1.613201,     +0.202615,      +1.0000000,      +0.9174230,     +10.8033247,    +11.582777,    +11.120468,     2,     9,     2,    332645, SR
        515640085494,    +270.8247624,     -34.3859455,      +1.0030515,     +23.2505813,     +16.6561451,     +0.109461,     +0.632425,      +0.7441860,      +0.6872490,     +12.2658062,    +13.638098,    +12.824164,     1,     6,     1,    328160, SR
        515924992565,    +205.2061700,     -63.7272054,      +0.0028280,      +8.5786178,     +27.5897991,     +0.913681,     +0.304535,      +0.9500000,      +0.7512460,     +10.9461699,    +12.736849,    +11.674762,     1,     7,     1,    396236, SR
        515904629059,    +178.6040944,     -62.6330334,     +12.8845351,     +27.7250296,     +26.7196245,     +0.588562, -9.999995E008,      +0.8800000,      +0.7300000,     +10.0117626,    +12.181031,    +10.894395,     4,    14,     3,    290943, SR
        515642157346,    +267.2844402,     -35.5274690,     +11.9070041,     +14.2651959,      +5.4983202,     +1.276962, -9.999995E008,      +1.0000000,      +0.9524920,     +10.0309467,    +11.045208,    +10.443629,     3,   417,    68,    378861, SR
        515597316320,    +272.6902260,     -32.4974558,     +27.8172091,     +15.5940515,     +19.6106974,     +0.215203,     +0.596042,      +0.7727270,      +0.6856800,     +10.7286882,    +12.283407,    +11.361273,     1,    16,     9,    326650, SR
        515597309433,    +272.5979859,     -32.4695650,     +21.5929442,     +14.5930461,     +24.6128637,     +0.986506, -9.999995E008,      +1.0000000,      +0.9174230,     +10.9182100,    +11.461463,    +11.139249,     3,    23,     4,    335323,RVA
        515559518728,    +267.8547847,     -30.1070687,      +4.7280889,     +18.0764508,     +18.0764508,     +0.398740,     +0.543056,      +1.0000000,      +0.9524920,      +9.9850092,    +11.616261,    +10.648733,     2,   904,   766,    512766, SR
        515548978192,    +270.0725730,     -28.9797257,     +26.7073575,     +23.6456186,     +23.6456186,     +0.460637,     +0.404853,      +0.8888890,      +0.8500000,      +9.8523893,    +11.367192,    +10.468733,     2,   132,    80,    293410, SR
        515535723182,    +271.4648363,     -29.0392961,     +10.7772678,     +10.3097856,      +2.4082924,     +1.100476,     +0.210734,      +1.0000000,      +0.9174230,     +10.6483030,    +11.958243,    +11.181292,     1,    34,     3,    497146, SR
        515526758564,    +270.9445629,     -27.7575349,     +24.2397541,     +19.0961178,     +20.0961170,     +0.423417,     +0.435798,      +1.0000000,      +0.8213600,     +10.0421915,    +11.665279,    +10.702594,     2,    90,    63,    614396, SR
        515526674984,    +271.0866491,     -28.0301127,      +7.1549253,     +26.1830674,     +27.9065896,     +0.605385,     +0.393477,      +1.0000000,      +0.8901680,     +10.4270973,    +11.849013,    +11.005647,     4,   248,   170,    224939, SR
        515517270960,    +269.7197775,     -27.3614478,     +20.7707000,      +6.2867992,      +6.2867992,     +0.587582,     +0.611411,      +1.0000000,      +0.8901680,      +9.3608513,    +11.549534,    +10.251383,     2,   377,    29,    496550, SR
        515517028280,    +269.7433726,     -27.8941571,     +22.3940164,      +5.4741781,      +5.4741781,     +1.569481,     +0.355888,      +0.7250000,      +0.6923030,     +10.3757324,    +12.122958,    +11.086644,     2,    20,     1,    250037, SR
        515539571243,    +268.5856408,     -28.9774443,      +3.1257969,     +20.0748060,     +20.0748060,     +1.614732,     +0.319702,      +0.9000000,      +0.8346050,     +10.5782070,    +11.861624,    +11.100404,     2,    61,    11,    230686, SR
        515539571243,    +268.5856408,     -28.9774443,      +3.1257969,     +20.0748060,     +20.0748060,     +1.614732,     +0.319702,      +0.9000000,      +0.8346050,     +10.5782070,    +11.861624,    +11.100404,     2,    61,    11,    286673, SR
        515517110305,    +269.6147696,     -27.6479216,     +29.2725867,     +28.2699034,     +28.2696635,     +0.671623,     +0.405386,      +1.0000000,      +0.8681980,     +10.3788967,    +12.082433,    +11.072032,     5,  1485,   687,    250320, SR
        515504768733,    +271.9997745,     -26.8292017,      +0.0180561,      +0.0362648,      +0.0362648,     +0.196023,     +0.545200,      +0.8113210,      +0.6736250,     +10.9316111,    +12.560441,    +11.594350,     5,     1,     1,    224710, SR
        515538740919,    +268.6023978,     -29.6132781,     +27.6172438,      +1.1829640,      +6.8402412,     +0.942627,     +0.531667,      +1.0000000,      +0.9174230,      +9.6583424,    +11.431106,    +10.379644,     2,     4,     1,    373570, SR
        515538740919,    +268.6023978,     -29.6132781,     +27.6172438,      +1.1829640,      +6.8402412,     +0.942627,     +0.531667,      +1.0000000,      +0.9174230,      +9.6583424,    +11.431106,    +10.379644,     2,     4,     1,    233670, SR
        515538740919,    +268.6023978,     -29.6132781,     +27.6172438,      +1.1829640,      +6.8402412,     +0.942627,     +0.531667,      +1.0000000,      +0.9174230,      +9.6583424,    +11.431106,    +10.379644,     2,     4,     1,    327117, SR
        515601905848,    +257.3523138,     -32.6901623,      +1.0032362,      +3.0108159,      +2.0031586,     +0.404787,     +0.599627,      +0.9264710,      +0.6271740,     +12.6971502,    +14.423507,    +13.399570,     3,     4,     2,    405647, SR
        515630413347,    +269.4342766,     -34.8699601,      +0.8665822,      +1.7333981,      +1.7332556,     +0.649293,     +0.363917,      +0.8500000,      +0.6661900,     +13.8409853,    +14.643016,    +14.167316,     4,     3,     3,    302541, SR
        515647977693,    +271.6883971,     -36.0829521,     +15.5886481,      +1.0038098,     +13.3144260,     +1.533002,     +0.074490,      +0.9047620,      +0.7463960,      +9.8832083,    +11.398626,    +10.499802,     3,     5,     1,    285856, SR
        515723008828,    +270.7822967,     -42.3014915,      +1.5130381,      +1.5129194,      +1.5129194,     +0.387486,     +0.261168,      +0.9285710,      +0.6888730,     +14.9583511,    +15.632083,    +15.232479,     5,     1,     1,    310261, SR
        515526405107,    +270.5198931,     -28.3560694,      +6.4613158,     +18.3204136,      +0.6399462,     +1.289114,     +0.158316,      +0.7857140,      +0.7200840,     +10.7476797,    +11.677175,    +11.125873,     1,    88,     1,    290900, SR
        515526156340,    +270.3591362,     -28.7890833,     +28.6817180,     +22.1515098,     +20.5076800,     +1.564283,     +0.225663,      +0.9090910,      +0.8213600,      +9.7067041,    +10.900201,    +10.192314,     2,    25,     4,    496870, SR
        515904492561,    +178.0005912,     -62.8961294,     +10.2763927,     +10.7734067,     +17.8313321,     +0.574333,     +0.453452,      +0.8750000,      +0.8681980,     +10.2049303,    +11.969087,    +10.922730,     1,    16,     9,    303225, SR
        515591583574,    +268.5554319,     -32.0026966,     +18.1541631,     +16.2449086,     +16.2449086,     +1.686432,     +0.865622,      +0.7894740,      +0.7564740,     +10.7301683,    +12.505734,    +11.452611,     2,    28,    16,    370327, SR
